timestamp,heures_fonctionnement,TI171,TI170,TI169,VI167X,VI167Y,AZI165,etat_machine
2026-02-27 03:37:00,612.0,71.0,76.0,76.0,12.0,14.0573,-0.3095,0
2026-02-27 04:37:00,613.0,71.0,76.0,76.0,12.0,14.0283,-0.31,0
2026-02-27 05:37:00,614.0,71.0,76.0,76.0,12.0,14.6324,-0.3051,0
2026-02-27 06:37:00,615.0,71.0,76.0,76.0,12.0,14.1558,-0.3095,0
2026-02-27 07:37:00,616.0,71.0,76.0,76.0,12.0,14.0115,-0.3089,0
2026-02-27 08:37:00,617.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-02-27 09:37:00,618.0,71.0,76.16,77.0,12.0,14.0,-0.31,0
2026-02-27 10:37:00,619.0,71.0,77.0,77.0,12.0,14.0,-0.31,1
2026-02-27 11:37:00,620.0,71.0,77.0,77.0,12.0,14.0032,-0.31,1
2026-02-27 12:37:00,621.0,71.0,77.0,77.0,12.0,13.5604,-0.31,1
2026-02-27 13:37:00,622.0,71.0,77.0,77.0,11.9317,14.0,-0.31,1
2026-02-27 14:37:00,623.0,71.0,76.27,77.0,12.0,14.0,-0.31,0
2026-02-27 15:37:00,624.0,71.0,77.0,77.0,12.0,14.0,-0.31,1
2026-02-27 16:37:00,625.0,71.0,77.0,77.0,12.0,14.0,-0.31,1
2026-02-27 17:37:00,626.0,71.0,77.0,77.0,12.0,13.5384,-0.31,1
2026-02-27 18:37:00,627.0,71.0,77.0,77.0,11.8962,14.0,-0.31,1
2026-02-27 19:37:00,628.0,71.0,76.0,76.0,11.8445,14.0,-0.31,0
2026-02-27 20:37:00,629.0,71.0,76.0,76.0,11.9129,14.2817,-0.3051,0
2026-02-27 21:37:00,630.0,71.0,76.0,76.0,11.9328,14.0,-0.31,0
2026-02-27 22:37:00,631.0,71.0,76.0,76.0,11.9313,14.3644,-0.31,0
2026-02-27 23:37:00,632.0,71.0,76.0,76.0,11.9388,14.3563,-0.3066,0
2026-02-28 00:37:00,633.0,71.0,76.0,76.0,11.7805,13.9989,-0.31,0
2026-02-28 01:37:00,634.0,71.0,76.0,76.0,11.567,14.0,-0.31,0
2026-02-28 02:37:00,635.0,71.0,76.0,76.0,12.0,14.1375,-0.3066,0
2026-02-28 03:37:00,636.0,71.0,76.0,76.0,11.9871,14.012,-0.31,0
2026-02-28 04:37:00,637.0,71.0,76.0,76.0,11.9679,14.0066,-0.3077,0
2026-02-28 05:37:00,638.0,71.0,76.0,76.0,12.0,14.0001,-0.31,0
2026-02-28 06:37:00,639.0,71.0,76.0,76.0,12.0,14.0019,-0.3086,0
2026-02-28 07:37:00,640.0,71.0,76.0,76.0,11.4162,13.917,-0.31,0
2026-02-28 08:37:00,641.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-02-28 09:37:00,642.0,71.0,76.0,76.0,12.0114,14.0,-0.31,0
2026-02-28 10:37:00,643.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-02-28 11:37:00,644.0,71.0,76.0,76.0,12.363,14.0,-0.31,0
2026-02-28 12:37:00,645.0,71.0,76.0,76.0,12.1519,14.0,-0.31,0
2026-02-28 13:37:00,646.0,71.0,76.0,76.0,12.0352,13.999,-0.31,0
2026-02-28 14:37:00,647.0,71.0,76.0,76.0,12.0,14.001,-0.31,0
2026-02-28 15:37:00,648.0,71.0,76.0,76.0,12.0,13.6486,-0.31,0
2026-02-28 16:37:00,649.0,71.0,76.0,76.0,12.0,14.3481,-0.3052,0
2026-02-28 17:37:00,650.0,71.0,76.0,76.0,12.2624,13.9399,-0.3014,0
2026-02-28 18:37:00,651.0,71.0,76.0,76.0,12.0,14.0,-0.3087,0
2026-02-28 19:37:00,652.0,71.0,76.0,76.0,12.0,14.0761,-0.3014,0
2026-02-28 20:37:00,653.0,71.0,76.0,76.0,12.0332,14.0057,-0.3097,0
2026-02-28 21:37:00,654.0,71.0,76.0,76.0,12.1058,14.0086,-0.3099,0
2026-02-28 22:37:00,655.0,71.0,76.0,76.0,12.0,14.2069,-0.3095,0
2026-02-28 23:37:00,656.0,71.0,76.0,76.0,12.0225,13.9868,-0.3084,0
2026-03-01 00:37:00,657.0,71.0,76.0,76.0,12.0484,14.1205,-0.3097,0
2026-03-01 01:37:00,658.0,71.0,76.0,76.0,12.9406,14.0468,-0.3005,0
2026-03-01 02:37:00,659.0,71.0,76.0,76.0,12.0,14.0,-0.3086,0
2026-03-01 03:37:00,660.0,71.0,76.0,76.0,12.0,14.0,-0.3032,0
2026-03-01 04:37:00,661.0,71.0,76.0,76.0,12.0,14.0062,-0.3099,0
2026-03-01 05:37:00,662.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-01 06:37:00,663.0,71.0,76.0,76.0,12.0242,14.0088,-0.3096,0
2026-03-01 07:37:00,664.0,71.0,76.0,76.0,12.0,13.896,-0.3097,0
2026-03-01 08:37:00,665.0,71.0,76.0,76.0,12.8851,14.0,-0.3014,0
2026-03-01 09:37:00,666.0,71.0,76.0,76.0,12.4624,14.3967,-0.31,0
2026-03-01 10:37:00,667.0,71.0,76.0,76.0,12.2613,13.9727,-0.31,0
2026-03-01 11:37:00,668.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-01 12:37:00,669.0,71.0,76.0,76.0,12.0,14.253,-0.31,0
2026-03-01 13:37:00,670.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-01 14:37:00,671.0,71.0,76.0,76.0,12.0087,14.0,-0.31,0
2026-03-01 15:37:00,672.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-01 16:37:00,673.0,71.0,76.0,76.0,12.0054,14.0009,-0.3106,0
2026-03-01 17:37:00,674.0,71.0,76.0,76.0,12.0,14.0107,-0.31,0
2026-03-01 18:37:00,675.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-01 19:37:00,676.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-01 20:37:00,677.0,71.0,76.0,76.0,12.0,14.0061,-0.31,0
2026-03-01 21:37:00,678.0,71.0,76.0,76.0,12.0,13.7882,-0.31,0
2026-03-01 22:37:00,679.0,71.0,76.0,76.0,12.0,14.002,-0.31,0
2026-03-01 23:37:00,680.0,71.0,76.0,76.0,12.0,13.7596,-0.31,0
2026-03-02 00:37:00,681.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-02 01:37:00,682.0,71.0,76.0,76.0,12.0,14.0144,-0.31,0
2026-03-02 02:37:00,683.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-02 03:37:00,684.0,71.0,76.0,76.0,12.0,13.9913,-0.31,0
2026-03-02 04:37:00,685.0,71.0,76.0,76.0,12.0,13.9871,-0.31,0
2026-03-02 05:37:00,686.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-02 06:37:00,687.0,71.0,76.0,76.0,11.6459,14.0144,-0.31,0
2026-03-02 07:37:00,688.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-02 08:37:00,689.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-02 09:37:00,690.0,71.0,76.0,76.0,12.0,13.9944,-0.31,0
2026-03-02 10:37:00,691.0,71.0,76.0,76.0,12.2976,14.0,-0.31,0
2026-03-02 11:37:00,692.0,71.0,76.0,76.0,12.9066,13.9934,-0.31,0
2026-03-02 12:37:00,693.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-02 13:37:00,694.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-02 14:37:00,695.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-02 15:37:00,696.0,71.0,76.0,76.0,12.0153,14.0,-0.3083,0
2026-03-02 16:37:00,697.0,71.0,76.0,76.0,12.3455,14.0149,-0.31,0
2026-03-02 17:37:00,698.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-02 18:37:00,699.0,71.0,76.0,76.0,12.8061,14.3062,-0.3093,0
2026-03-02 19:37:00,700.0,71.0,76.0,76.0,12.1143,14.0932,-0.3042,0
2026-03-02 20:37:00,701.0,71.0,76.0,76.0,12.0,14.0,-0.3099,0
2026-03-02 21:37:00,702.0,71.0,76.0,76.0,12.0,14.0,-0.3014,0
2026-03-02 22:37:00,703.0,71.0,76.0,76.0,12.0,14.0836,-0.3042,0
2026-03-02 23:37:00,704.0,71.0,76.0,76.0,12.0,14.0,-0.3073,0
2026-03-03 00:37:00,705.0,71.0,76.0,76.0,11.9919,13.9987,-0.3053,0
2026-03-03 01:37:00,706.0,71.0,76.0,76.0,12.0,14.031,-0.309,0
2026-03-03 02:37:00,707.0,71.0,76.0,76.0,12.0,14.1817,-0.3038,0
2026-03-03 03:37:00,708.0,71.0,76.0,76.0,12.3469,14.0,-0.3094,0
2026-03-03 04:37:00,709.0,71.0,76.0,76.0,12.0,14.1645,-0.3036,0
2026-03-03 05:37:00,710.0,71.0,76.0,76.0,12.1188,14.0,-0.3069,0
2026-03-03 06:37:00,711.0,71.0,76.0,76.0,12.0,14.0456,-0.3001,0
2026-03-03 07:37:00,712.0,71.0,76.0,76.0,12.0,14.0034,-0.31,0
2026-03-03 08:37:00,713.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-03 09:37:00,714.0,71.0,76.0,76.0,12.0,14.0258,-0.31,0
2026-03-03 10:37:00,715.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-03 11:37:00,716.0,71.0,76.0,76.0,12.413,14.2176,-0.31,0
2026-03-03 12:37:00,717.0,71.0,76.0,76.0,12.0,14.0076,-0.31,0
2026-03-03 13:37:00,718.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-03 14:37:00,719.0,71.0,76.0,76.0,12.0,14.0008,-0.31,0
2026-03-03 15:37:00,720.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-03 16:37:00,721.0,71.0,76.0,76.0,12.0138,14.0,-0.31,0
2026-03-03 17:37:00,722.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-03 18:37:00,723.0,71.0,76.0,76.0,12.0,14.0566,-0.31,0
2026-03-03 19:37:00,724.0,71.0,76.0,76.0,12.0,14.0,-0.3088,0
2026-03-03 20:37:00,725.0,71.0,76.0,76.0,11.8283,14.0,-0.3061,0
2026-03-03 21:37:00,726.0,71.0,76.0,76.0,11.9977,14.0086,-0.31,0
2026-03-03 22:37:00,727.0,71.0,76.0,76.0,11.4905,14.0149,-0.3089,0
2026-03-03 23:37:00,728.0,71.0,76.0,76.0,11.8882,14.107,-0.31,0
2026-03-04 00:37:00,729.0,71.0,76.0,76.0,11.9862,14.0086,-0.3065,0
2026-03-04 01:37:00,730.0,71.0,76.0,76.0,11.9925,14.0023,-0.3002,0
2026-03-04 02:37:00,731.0,71.0,76.0,76.0,12.0,14.2885,-0.304,0
2026-03-04 03:37:00,732.0,71.0,76.0,76.0,11.9857,14.4095,-0.3067,0
2026-03-04 04:37:00,733.0,71.0,76.0,76.0,11.7687,14.0085,-0.3069,0
2026-03-04 05:37:00,734.0,71.0,76.0,76.0,11.5992,14.0349,-0.303,0
2026-03-04 06:37:00,735.0,71.0,76.0,76.0,11.9995,14.0321,-0.3018,0
2026-03-04 07:37:00,736.0,70.0,76.0,76.0,11.8805,14.1576,-0.3051,0
2026-03-04 08:37:00,737.0,70.0,76.0,76.0,11.5172,14.4403,-0.303,0
2026-03-04 09:37:00,738.0,70.0,76.0,76.0,11.984,14.2417,-0.3,0
2026-03-04 10:37:00,739.0,70.0,76.0,76.0,11.9946,14.1433,-0.3003,0
2026-03-04 11:37:00,740.0,71.0,76.0,76.0,12.0,14.0,-0.3099,0
2026-03-04 12:37:00,741.0,71.0,76.0,76.0,12.0,14.002,-0.31,0
2026-03-04 13:37:00,742.0,71.0,76.0,76.0,11.9801,13.9983,-0.301,0
2026-03-04 14:37:00,743.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-03-04 15:37:00,744.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-03-04 16:37:00,745.0,71.0,76.0,77.0,12.0142,14.0142,-0.31,0
2026-03-04 17:37:00,746.0,71.0,76.0,77.0,12.1252,14.0,-0.31,0
2026-03-04 18:37:00,747.0,71.0,76.0,77.0,12.0,13.9884,-0.31,0
2026-03-04 19:37:00,748.0,71.0,76.0,77.0,12.3476,14.2455,-0.31,0
2026-03-04 20:37:00,749.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-03-04 21:37:00,750.0,71.0,76.0,77.0,12.0,14.0038,-0.31,0
2026-03-04 22:37:00,751.0,71.0,76.0,77.0,12.0,13.6405,-0.31,0
2026-03-04 23:37:00,752.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-03-05 00:37:00,753.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-03-05 01:37:00,754.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-05 02:37:00,755.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-05 03:37:00,756.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-05 04:37:00,757.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-05 05:37:00,758.0,71.0,76.0,76.0,12.0,14.3344,-0.31,0
2026-03-05 06:37:00,759.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-05 07:37:00,760.0,71.0,76.0,76.0,12.6821,14.0,-0.31,0
2026-03-05 08:37:00,761.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-05 09:37:00,762.0,71.0,76.0,77.0,12.3183,14.0,-0.31,0
2026-03-05 10:37:00,763.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-03-05 11:37:00,764.0,71.0,76.0,77.0,12.1983,14.0,-0.31,0
2026-03-05 12:37:00,765.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-03-05 13:37:00,766.0,71.0,76.0,77.0,12.0,14.481,-0.31,0
2026-03-05 14:37:00,767.0,71.0,76.0,77.0,12.0,13.9848,-0.31,0
2026-03-05 15:37:00,768.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-03-05 16:37:00,769.0,71.0,76.0,77.0,12.0,14.422,-0.31,0
2026-03-05 17:37:00,770.0,71.0,76.0,77.0,12.0,14.248,-0.31,0
2026-03-05 18:37:00,771.0,71.0,76.0,77.0,12.0,14.0672,-0.31,0
2026-03-05 19:37:00,772.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-03-05 20:37:00,773.0,71.0,76.0,77.0,12.0,14.1832,-0.31,0
2026-03-05 21:37:00,774.0,71.0,76.0,77.0,12.0,13.9999,-0.31,0
2026-03-05 22:37:00,775.0,71.0,76.0,77.0,12.0187,14.2479,-0.31,0
2026-03-05 23:37:00,776.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-06 00:37:00,777.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-06 01:37:00,778.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-03-06 02:37:00,779.0,71.0,76.0,76.79,12.0,14.7279,-0.31,0
2026-03-06 03:37:00,780.0,71.0,76.0,77.0,12.0,13.9966,-0.31,0
2026-03-06 04:37:00,781.0,71.0,76.0,76.74,12.0,14.0006,-0.31,0
2026-03-06 05:37:00,782.0,71.0,76.0,77.0,12.0,14.1858,-0.31,0
2026-03-06 06:37:00,783.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-03-06 07:37:00,784.0,71.0,76.0,77.0,12.0,14.0146,-0.31,0
2026-03-06 08:37:00,785.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-03-06 09:37:00,786.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-03-06 10:37:00,787.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-03-06 11:37:00,788.0,71.0,76.0,77.0,12.0,13.5564,-0.31,0
2026-03-06 12:37:00,789.0,71.0,76.0,77.0,12.0269,14.0137,-0.3111,0
2026-03-06 13:37:00,790.0,71.0,76.0,77.0,12.216,13.9859,-0.31,0
2026-03-06 14:37:00,791.0,71.0,77.0,77.0,12.0,13.2638,-0.3149,1
2026-03-06 15:37:00,792.0,71.0,77.0,77.0,12.0,14.0,-0.31,1
2026-03-06 16:37:00,793.0,71.0,77.0,77.0,12.0,14.0,-0.31,1
2026-03-06 17:37:00,794.0,71.0,76.0,77.0,12.0,14.2341,-0.31,0
2026-03-06 18:37:00,795.0,71.0,76.0,77.0,12.0,13.9354,-0.31,0
2026-03-06 19:37:00,796.0,71.0,76.0,77.0,11.6936,14.0,-0.31,0
2026-03-06 20:37:00,797.0,71.0,76.0,77.0,11.9875,14.0,-0.31,0
2026-03-06 21:37:00,798.0,71.0,76.0,77.0,12.4978,14.4998,-0.31,0
2026-03-06 22:37:00,799.0,71.0,76.0,77.0,12.0,14.0471,-0.31,0
2026-03-06 23:37:00,800.0,71.0,76.0,77.0,12.0,14.3207,-0.31,0
2026-03-07 00:37:00,801.0,71.0,76.0,76.0,12.0,14.4988,-0.31,0
2026-03-07 01:37:00,802.0,71.0,76.0,76.0,11.9906,14.0021,-0.31,0
2026-03-07 02:37:00,803.0,71.0,76.0,76.0,12.0,14.0088,-0.31,0
2026-03-07 03:37:00,804.0,71.0,76.0,76.0,12.4936,14.1641,-0.296,0
2026-03-07 04:37:00,805.0,71.0,76.0,76.0,12.0,14.3295,-0.305,0
2026-03-07 05:37:00,806.0,71.0,76.0,76.0,12.1503,14.0,-0.3062,0
2026-03-07 06:37:00,807.0,71.0,76.0,76.0,12.3822,14.0311,-0.3068,0
2026-03-07 07:37:00,808.0,71.0,76.0,76.0,12.9792,14.5847,-0.2919,0
2026-03-07 08:37:00,809.0,71.0,76.0,76.0,12.0106,14.0607,-0.3085,0
2026-03-07 09:37:00,810.0,71.0,76.0,76.0,12.6272,14.0,-0.3098,0
2026-03-07 10:37:00,811.0,71.0,76.0,76.0,12.0491,14.0,-0.3,0
2026-03-07 11:37:00,812.0,71.0,76.0,76.0,12.5531,14.053,-0.3136,0
2026-03-07 12:37:00,813.0,71.0,76.0,76.0,12.2377,14.1882,-0.2972,0
2026-03-07 13:37:00,814.0,71.0,76.0,76.0,12.1729,14.0,-0.3,0
2026-03-07 14:37:00,815.0,71.0,76.0,76.0,12.9073,14.446,-0.3094,0
2026-03-07 15:37:00,816.0,71.0,76.0,76.0,12.2922,13.986,-0.31,0
2026-03-07 16:37:00,817.0,71.0,76.0,76.0,12.0972,14.0067,-0.3108,0
2026-03-07 17:37:00,818.0,71.0,76.0,76.0,12.0972,14.3761,-0.3,0
2026-03-07 18:37:00,819.0,71.0,76.0,76.0,12.7524,14.0,-0.3101,0
2026-03-07 19:37:00,820.0,71.0,76.0,76.0,12.2358,14.0,-0.3021,0
2026-03-07 20:37:00,821.0,71.0,76.0,76.0,12.176,13.9954,-0.3099,0
2026-03-07 21:37:00,822.0,71.0,76.0,76.0,12.0877,13.6463,-0.3002,0
2026-03-07 22:37:00,823.0,71.0,76.0,76.0,12.4394,14.3238,-0.3101,0
2026-03-07 23:37:00,824.0,71.0,76.0,76.0,12.8335,13.8673,-0.3,0
2026-03-08 00:37:00,825.0,71.0,76.0,76.0,12.4063,14.054,-0.2999,0
2026-03-08 01:37:00,826.0,71.0,76.0,76.0,12.0224,14.0,-0.2962,0
2026-03-08 02:37:00,827.0,71.0,76.0,76.0,12.3468,13.9613,-0.3086,0
2026-03-08 03:37:00,828.0,71.0,76.0,76.0,12.0385,13.9886,-0.3002,0
2026-03-08 04:37:00,829.0,71.0,76.0,76.0,12.0103,14.0,-0.3077,0
2026-03-08 05:37:00,830.0,71.0,76.0,76.0,12.4194,14.0,-0.3095,0
2026-03-08 06:37:00,831.0,71.0,76.0,76.0,12.9242,13.9902,-0.3096,0
2026-03-08 07:37:00,832.0,71.0,76.0,76.0,12.0305,14.0061,-0.2957,0
2026-03-08 08:37:00,833.0,71.0,76.0,76.0,12.8977,14.3942,-0.3096,0
2026-03-08 09:37:00,834.0,71.0,76.0,76.0,12.2269,13.5148,-0.311,0
2026-03-08 10:37:00,835.0,71.0,76.0,76.0,12.0,13.9689,-0.31,0
2026-03-08 11:37:00,836.0,71.0,76.0,76.0,12.2001,13.9746,-0.3094,0
2026-03-08 12:37:00,837.0,71.0,76.0,76.0,12.4892,13.8016,-0.3124,0
2026-03-08 13:37:00,838.0,71.0,76.0,76.0,12.0264,14.0,-0.3025,0
2026-03-08 14:37:00,839.0,71.0,76.0,76.0,12.0707,13.6567,-0.31,0
2026-03-08 15:37:00,840.0,71.0,76.0,76.0,12.0,13.6928,-0.3053,0
2026-03-08 16:37:00,841.0,71.0,76.0,76.0,12.071,13.496,-0.3075,0
2026-03-08 17:37:00,842.0,71.0,76.0,76.0,12.0098,13.8938,-0.3115,0
2026-03-08 18:37:00,843.0,71.0,76.0,76.0,12.0867,13.9845,-0.31,0
2026-03-08 19:37:00,844.0,71.0,76.0,76.0,12.0275,13.6881,-0.3098,0
2026-03-08 20:37:00,845.0,71.0,76.0,76.0,12.0,13.7843,-0.3077,0
2026-03-08 21:37:00,846.0,71.0,76.0,76.0,12.0,13.9845,-0.3015,0
2026-03-08 22:37:00,847.0,71.0,76.0,76.0,12.0,13.9864,-0.31,0
2026-03-08 23:37:00,848.0,71.0,76.0,76.0,12.0569,13.7561,-0.3001,0
2026-03-09 00:37:00,849.0,71.0,76.0,76.0,12.0154,14.0,-0.3018,0
2026-03-09 01:37:00,850.0,71.0,76.0,76.0,12.0204,13.8582,-0.3091,0
2026-03-09 02:37:00,851.0,71.0,76.0,76.0,12.0131,14.003,-0.2975,0
2026-03-09 03:37:00,852.0,71.0,76.0,76.0,12.074,13.5497,-0.2994,0
2026-03-09 04:37:00,853.0,71.0,76.0,76.0,12.0082,13.9944,-0.3003,0
2026-03-09 05:37:00,854.0,71.0,76.0,76.0,12.0915,14.0,-0.299,0
2026-03-09 06:37:00,855.0,71.0,76.0,76.0,12.4475,14.0,-0.3024,0
2026-03-09 07:37:00,856.0,71.0,76.0,76.0,12.3874,14.0,-0.3044,0
2026-03-09 08:37:00,857.0,71.0,76.0,76.0,12.0013,13.9198,-0.2997,0
2026-03-09 09:37:00,858.0,71.0,76.0,76.0,12.4053,14.435,-0.3093,0
2026-03-09 10:37:00,859.0,71.0,76.0,76.0,12.0056,13.3765,-0.3076,0
2026-03-09 11:37:00,860.0,71.0,76.0,76.0,12.0925,14.2995,-0.3122,0
2026-03-09 12:37:00,861.0,71.0,76.0,76.0,12.8671,13.9893,-0.3133,0
2026-03-09 13:37:00,862.0,71.0,76.0,76.0,12.0701,13.8084,-0.3093,0
2026-03-09 14:37:00,863.0,71.0,76.0,76.0,12.2408,13.9976,-0.31,0
2026-03-09 15:37:00,864.0,71.0,76.0,76.0,12.0048,14.3791,-0.31,0
2026-03-09 16:37:00,865.0,71.0,76.0,76.0,12.2414,13.9984,-0.3164,0
2026-03-09 17:37:00,866.0,71.0,76.0,76.0,12.0626,13.5695,-0.306,0
2026-03-09 18:37:00,867.0,71.0,76.0,76.0,12.344,14.0,-0.3085,0
2026-03-09 19:37:00,868.0,71.0,76.0,76.0,12.9565,14.0,-0.305,0
2026-03-09 20:37:00,869.0,71.0,76.0,76.0,12.0086,13.6099,-0.3077,0
2026-03-09 21:37:00,870.0,71.0,76.0,76.0,12.0107,13.9871,-0.3057,0
2026-03-09 22:37:00,871.0,71.0,76.0,76.0,12.0661,14.0,-0.3098,0
2026-03-09 23:37:00,872.0,71.0,76.0,76.0,12.2307,14.0,-0.302,0
2026-03-10 00:37:00,873.0,71.0,76.0,76.0,12.0595,13.9969,-0.3015,0
2026-03-10 01:37:00,874.0,71.0,76.0,76.0,12.2835,13.9932,-0.3053,0
2026-03-10 02:37:00,875.0,71.0,76.0,76.0,12.0082,13.5608,-0.3081,0
2026-03-10 03:37:00,876.0,71.0,76.0,76.0,12.0119,14.0,-0.3091,0
2026-03-10 04:37:00,877.0,71.0,76.0,76.0,12.145,13.9101,-0.3001,0
2026-03-10 05:37:00,878.0,71.0,76.0,76.0,12.0601,14.0076,-0.3038,0
2026-03-10 06:37:00,879.0,71.0,76.0,76.0,12.0,13.631,-0.3022,0
2026-03-10 07:37:00,880.0,71.0,76.0,76.0,12.9912,13.5273,-0.306,0
2026-03-10 08:37:00,881.0,71.0,76.0,76.0,12.0,14.0788,-0.3062,0
2026-03-10 09:37:00,882.0,71.0,76.0,76.0,12.9938,14.0117,-0.3122,0
2026-03-10 10:37:00,883.0,71.0,76.0,76.0,12.0048,13.4525,-0.31,0
2026-03-10 11:37:00,884.0,71.0,76.0,76.0,12.0,14.0,-0.306,0
2026-03-10 12:37:00,885.0,71.0,76.0,77.0,12.9186,14.0,-0.305,0
2026-03-10 13:37:00,886.0,71.0,76.0,77.0,12.8143,13.8107,-0.3032,0
2026-03-10 14:37:00,887.0,71.0,76.0,76.18,12.5492,14.0,-0.3018,0
2026-03-10 15:37:00,888.0,71.0,76.0,76.0,12.0002,13.7953,-0.3092,0
2026-03-10 16:37:00,889.0,71.0,76.0,76.0,12.0126,14.0,-0.3041,0
2026-03-10 17:37:00,890.0,71.0,76.0,76.0,12.4378,14.0,-0.3026,0
2026-03-10 18:37:00,891.0,71.0,76.0,76.0,12.4729,14.0,-0.3006,0
2026-03-10 19:37:00,892.0,71.0,76.0,76.0,12.3115,13.966,-0.303,0
2026-03-10 20:37:00,893.0,71.0,76.0,76.0,12.0,13.6731,-0.3038,0
2026-03-10 21:37:00,894.0,71.0,76.0,76.0,12.2213,13.5548,-0.307,0
2026-03-10 22:37:00,895.0,71.0,76.0,76.0,12.0122,13.9948,-0.3001,0
2026-03-10 23:37:00,896.0,71.0,76.0,76.0,12.085,14.0557,-0.3074,0
2026-03-11 00:37:00,897.0,71.0,76.0,76.0,12.3095,13.5779,-0.3004,0
2026-03-11 01:37:00,898.0,71.0,76.0,76.0,12.0172,13.9883,-0.3064,0
2026-03-11 02:37:00,899.0,71.0,76.0,76.0,12.9671,14.0,-0.3075,0
2026-03-11 03:37:00,900.0,71.0,76.0,76.0,12.0718,14.0064,-0.3063,0
2026-03-11 04:37:00,901.0,71.0,76.0,76.0,12.5107,14.0,-0.3097,0
2026-03-11 05:37:00,902.0,71.0,76.0,76.0,12.0023,14.0,-0.3047,0
2026-03-11 06:37:00,903.0,71.0,76.0,76.0,12.069,14.0,-0.3067,0
2026-03-11 07:37:00,904.0,71.0,76.0,76.0,12.0074,13.9932,-0.3027,0
2026-03-11 08:37:00,905.0,71.0,76.0,76.0,12.9008,14.3725,-0.3094,0
2026-03-11 09:37:00,906.0,71.0,76.0,76.0,12.0,13.9925,-0.31,0
2026-03-11 10:37:00,907.0,71.0,76.0,76.0,12.534,13.9977,-0.31,0
2026-03-11 11:37:00,908.0,71.0,76.0,76.0,12.0984,14.0,-0.3097,0
2026-03-11 12:37:00,909.0,71.0,76.0,76.0,12.5832,13.9199,-0.3088,0
2026-03-11 13:37:00,910.0,71.0,76.0,76.0,12.1837,14.3147,-0.31,0
2026-03-11 14:37:00,911.0,71.0,76.0,76.0,12.0648,13.9158,-0.3093,0
2026-03-11 15:37:00,912.0,71.0,76.0,76.0,12.9175,13.8425,-0.3191,0
2026-03-11 16:37:00,913.0,71.0,76.0,76.0,12.0049,13.7218,-0.31,0
2026-03-11 17:37:00,914.0,71.0,76.0,76.0,12.7719,14.278,-0.3032,0
2026-03-11 18:37:00,915.0,71.0,76.0,76.0,12.08,14.0299,-0.3088,0
2026-03-11 19:37:00,916.0,71.0,76.0,76.0,12.148,14.0,-0.3099,0
2026-03-11 20:37:00,917.0,71.0,76.0,76.0,12.2264,13.9856,-0.31,0
